id,degree,betweenesscentrality,weighted degree
884297d2a0f5f879,2,24790.09,3
ddd2926e84ebbcd4,1,0.00,3
df732105a0f5f879,2,24790.09,3
dba05f4c2882146f,1,0.00,3
8942753201cd7843,1,0.00,3
2d445a225db079b5,1,0.00,3
1e029e4289416188,1,0.00,3
ac77b71a6332421a,2,24790.09,3
4fa7eff41ccc7835,2,24790.09,3
6b9769f244801bc1,2,24790.09,3
68946fb4ef726eae,1,0.00,3
65204df681b42528,1,0.00,3
b0070d9a779d90c2,2,90480.00,3
a8536f3a3bd9e8e7,2,24790.09,3
4b19ed48520ca87c,1,0.00,3
1b98a37f24f6b932,1,0.00,3
78d68ecc1cfbf412,1,0.00,3
d179ff5f,1,0.00,3
def27c42,1,0.00,3
9aa51ce10eb711ec,1,0.00,3
553231d0,2,1.00,3
9449e4e4,3,3.00,3
b7fcde5624f6b932,1,0.00,3
c64d2ecdd787e91b,2,24790.09,3
e32fe03984ebbcd4,2,41122.38,3
4ef8386f36a30aeb,1,0.00,3
a44594951f0bc64f,2,41122.38,3
7fa2bbf35db079b5,1,0.00,3
ceffea6984ebbcd4,1,0.00,3
b82afc18c6263d8a,1,0.00,3
05685b7c,1,0.00,3
431b317484ebbcd4,1,0.00,3
2f4c2714,1,0.00,3
7ed30f6c779d90c2,1,0.00,3
a6df415d5096d134,1,0.00,3
bca016f4fbec56bc,1,0.00,3
da9712dd711ee120,1,0.00,3
db3c2171,1,0.00,3
c728f8566f1a5911,2,1157.80,3
11d85f224ea23a13,1,0.00,3
75bb1b58a0f5f879,1,0.00,3
5bb6c0b5711ee120,1,0.00,3
e0c9a70fa5a2318d,1,0.00,3
f65144a18a4875bd,2,16311.12,3
d4f515ba7abbbd5c,1,0.00,3
9e33a499ecb851b2,1,0.00,3
0fb4b52ca5bce124,1,0.00,3
6b9769f23d64834e,1,0.00,3
99a0fa2b,3,3.00,3
282402ec684581ce,1,0.00,3
693bff3eaaffed8f,1,0.00,3
c65633085096d134,3,120726.43,3
95b2935e3bd9e8e7,1,0.00,3
ff1c4f797abbbd5c,1,0.00,3
ceffea69ecb851b2,2,24790.09,3
1cf297162203a096,2,24790.09,3
610c9dc21f0bc64f,3,4741.75,3
6637da0e35e87701,1,0.00,3
ceffea69d787e91b,1,0.00,3
771d2f04d056b4bf,1,0.00,3
92b350448a4875bd,1,0.00,3
3cd683e2607e78f2,1,0.00,3
7ed30f6c8a4875bd,1,0.00,3
701910f5cab7ad1c,1,0.00,3
d0d0294e84ebbcd4,2,41122.38,3
0878a4a51f0bc64f,3,119298.55,3
50e46df6c6263d8a,1,0.00,3
a742e744553f099b,1,0.00,3
fdf191fc90f22c00,3,4741.75,3
391174ec76dc4769,2,1688.55,3
862394f0c4cff2ea,1,0.00,3
a6df415d779d90c2,1,0.00,3
6ccefeae0eb711ec,1,0.00,3
b97e15d836d749e5,3,119298.55,3
b67b85f3c144e605,1,0.00,3
4a0faa9f321f8b9d,1,0.00,3
e8b07cb2ecb851b2,1,0.00,3
7d18e239,2,1.00,3
5b910836,1,0.00,3
372c86323bd9e8e7,2,24790.09,3
999f576dcd5b1559,2,53386.09,3
3e44041fd787e91b,1,0.00,3
4b9101e6,1,0.00,3
39fc1c41feacaaee,1,0.00,3
e3dc294ed25693ce,1,0.00,3
b318d9cb8bfcd3c6,1,0.00,3
5edd240f,1,0.00,3
788b6c41ebf433d8,1,0.00,3
61ce8f72c6263d8a,1,0.00,3
488a9a3ed5db24c3,2,24790.09,3
07875ea4cbb77256,1,0.00,3
7955faa7be74e6fe,1,0.00,3
4905cac06332421a,1,0.00,3
884297d28a4875bd,2,24790.09,3
0504b864d787e91b,1,0.00,3
c99585d70bc44f2a,1,0.00,3
7626449cfbec56bc,1,0.00,3
9057b1fe,1,0.00,3
9b1fe278d787e91b,2,24790.09,3
b57101001aa0e912,2,24790.09,3
10cfed0c,3,3.00,3
0346a496816484ae,2,17901.30,3
ceffea69ad0177e7,1,0.00,3
431b3174a0f5f879,1,0.00,3
f07fa32ee24c8b65,1,0.00,3
b38be15981b42528,1,0.00,3
609aace2a0f5f879,1,0.00,3
5621bbab,1,0.00,3
00e1b9c0,3,3.00,3
f21507cdd787e91b,2,17901.30,3
41c0cb105db079b5,1,0.00,3
ef2a8086e9b8d8d7,2,41122.38,3
727b4fe9,3,3.00,3
ed7cc20b711ee120,1,0.00,3
0489ce3f84ebbcd4,2,41122.38,3
65893ab981b42528,1,0.00,3
4b4008081ccc7835,1,0.00,3
8cc162d5d787e91b,1,0.00,3
1d7328ee779d90c2,2,82.35,3
54173b54,2,338640.00,3
a232d068,1,0.00,3
58c21a8005e70df4,1,0.00,3
231a06230ebb2d8a,1,0.00,3
d18e8024d4897fef,1,0.00,3
0fa0f69c84ebbcd4,1,0.00,3
22e1481ea0f5f879,2,24790.09,3
5c28dfbabe6db1d7,1,0.00,3
243cb282,1,0.00,3
3eb78b6f5d7f83d0,1,0.00,3
7c31bfc096a7c171,1,0.00,3
1fa968fc,3,3.00,3
c4de61a1,1,0.00,3
086ef6702203a096,1,0.00,3
bc5faa2d49ea3580,1,0.00,3
0489ce3f6332421a,2,24790.09,3
e2eaacd3a0f5f879,1,0.00,3
6b9769f23de05cb4,1,0.00,3
e2c8c5f001d61ca2,1,0.00,3
5c93b1d0330221b0,1,0.00,3
750189728f1db0bc,1,0.00,3
98858973c34157bf,1,0.00,3
350a20498bfcd3c6,1,0.00,3
828ecef7be87996b,1,0.00,3
75bb1b58d787e91b,1,0.00,3
826d881d,1,0.00,3
262423670eb711ec,1,0.00,3
02663c80fbc27727,1,0.00,3
4989f35333c9c797,1,0.00,3
4228f944be6db1d7,1,0.00,3
39b3d1ff,3,3.00,3
c85dffaf7dc3b26e,2,53386.09,3
637d2978d787e91b,1,0.00,3
2f4484754ea23a13,1,0.00,3
c855f59d81b42528,2,53386.09,3
231a0623a5bce124,1,0.00,3
8cf3fc5968b6db2c,3,31554.99,3
611ff5051aa0e912,1,0.00,3
4fefde63158e4944,1,0.00,3
e8faa47aa0f5f879,1,0.00,3
c1403bbf84ebbcd4,1,0.00,3
77c8e77d,3,3.00,3
1246cd36c6263d8a,1,0.00,3
c5cf29bb1f0bc64f,1,0.00,3
ceabba6bd787e91b,1,0.00,3
d7827f4881b42528,1,0.00,3
047ccb6f6332421a,1,0.00,3
9f5bfb518a4875bd,1,0.00,3
ae74e64cf5267723,1,0.00,3
ddd2926ea5bce124,2,11317.00,3
6e882918,3,3.00,3
8527bd1d,2,1.00,3
877c72d4be87996b,1,0.00,3
c6022d96ac2f565a,1,0.00,3
ea5979d91ccc7835,1,0.00,3
7939e5cc,1,0.00,3
ac77b71a1f0bc64f,1,0.00,3
92e3177c65c93b38,1,0.00,3
bca8f26df39b265e,1,0.00,3
828d4f98d787e91b,1,0.00,3
a29e8e5cb6e1308a,1,0.00,3
183d4b1984ebbcd4,1,0.00,3
98e33fbbc64f1736,1,0.00,3
97d00d2a8a4875bd,1,0.00,3
4aaba82e84ebbcd4,1,0.00,3
34fb439c1f0bc64f,2,6.00,3
75bb1b585db079b5,2,24790.09,3
e6221ce3,3,3.00,3
1861a9711f0bc64f,1,0.00,3
14119ab7d787e91b,2,1226.89,3
9cf7de2f,2,1.00,3
3faaf3001f0bc64f,1,0.00,3
b687b2129ba9e05b,1,0.00,3
743f0f54dab059c4,1,0.00,3
3267a5b63bd9e8e7,1,0.00,3
75bb1b585096d134,1,0.00,3
8e2aacfc36d749e5,2,1630.51,3
3105382faaffed8f,1,0.00,3
c638509e7fdd04d2,2,53386.09,3
48baca27cdfde03b,1,0.00,3
57d5df04d787e91b,1,0.00,3
df8bb164277e7b8c,1,0.00,3
ea9edeb51f883dc7,2,24790.09,3
41260036c4cff2ea,1,0.00,3
0489ce3f8a4875bd,1,0.00,3
e621f314,1,0.00,3
7653062e33c9c797,1,0.00,3
47e6676aa7eeff8a,1,0.00,3
d5225ff6a0f5f879,1,0.00,3
9b1fe2783bd9e8e7,2,24790.09,3
9eaf88fa,3,3.00,3
780e634a76dc4769,1,0.00,3
607af2c9d787e91b,1,0.00,3
b8bcfd3153cfc336,1,0.00,3
bca8f26d3bd9e8e7,2,24790.09,3
9ba059e7553f099b,1,0.00,3
d8bb95cd900981af,3,15.40,3
64414b3d81b42528,1,0.00,3
0489ce3fd787e91b,2,24790.09,3
9d2d627bc6263d8a,2,53386.09,3
5cc03b926332421a,1,0.00,3
84781786711ee120,2,53386.09,3
93ffbd041ccc7835,1,0.00,3
9db239594bb535bd,1,0.00,3
a8536f3a6332421a,1,0.00,3
b6947cea,1,0.00,3
25e87159eaa5a8d8,1,0.00,3
07875ea41c6a881d,1,0.00,3
dc9d08bed787e91b,1,0.00,3
dc1c01c4,1,0.00,3
4c8637775db079b5,1,0.00,3
c2d8b26ef39b265e,1,0.00,3
89eda9b0,1,0.00,3
8a704386,2,1.00,3
94ec24b1c6263d8a,1,0.00,3
5ca615f0ee007ad3,1,0.00,3
876e660172aafd3d,1,0.00,3
49e8703c0989142d,2,24790.09,3
bdc400e744801bc1,3,119298.55,3
7b1493551f0bc64f,1,0.00,3
3c4d96d64ea23a13,1,0.00,3
692cc8043bd9e8e7,1,0.00,3
6b9769f2a0f5f879,2,24790.09,3
1451a316,1,0.00,3
e48bb8c97abbbd5c,1,0.00,3
f4b1008abe87996b,1,0.00,3
aed819ef84ebbcd4,1,0.00,3
4cf6b687f39b265e,2,24790.09,3
2d5a1a619bf61ad2,1,0.00,3
861a09af2203a096,1,0.00,3
235dacaa711ee120,1,0.00,3
a7231621,2,1.00,3
96c7042423823d8b,1,0.00,3
98dac0cc,3,3.00,3
ff1c4f79d787e91b,3,119298.55,3
5abaa0d1,1,0.00,3
1cf2971649ea3580,2,1322352.10,3
2cecf0c01b13b020,1,0.00,3
02c7d7330f086703,2,53386.09,3
e15a350d84ebbcd4,1,0.00,3
1a155f93,1,0.00,3
9af87478,1,0.00,2
a4459495517bef98,1,0.00,2
b2b1478636d749e5,2,53386.09,2
79cf0c8d,2,1.00,2
0086332e1f0bc64f,2,18814.25,2
ed9450c21f0bc64f,1,0.00,2
829e4720711ee120,1,0.00,2
5891803bd787e91b,1,0.00,2
2f4b63895096d134,1,0.00,2
82628a013d64834e,2,24790.09,2
0489ce3f553f099b,1,0.00,2
cb73ba55,1,0.00,2
bff9eb1204f5b394,2,24790.09,2
19b4af68711ee120,1,0.00,2
2c01b6dc,1,0.00,2
03fdc9638a4875bd,1,0.00,2
75bb1b5806fbfd42,2,24790.09,2
dc37f270dff23b13,1,0.00,2
31d95183711ee120,2,53386.09,2
e5df81581f0bc64f,1,0.00,2
97d23ae48a4875bd,1,0.00,2
3d1c020c84ebbcd4,1,0.00,2
16df04d24ea23a13,2,53386.09,2
f717d0718a4875bd,1,0.00,2
11232d291df52df3,1,0.00,2
42545ab6,1,0.00,2
bc7f94718b1aa260,1,0.00,2
093fa1945096d134,1,0.00,2
87e12f0ae981565c,1,0.00,2
76e48bb981892725,2,17901.30,2
9b8453551f0bc64f,1,0.00,2
59ac940d1f883dc7,1,0.00,2
55374dc84ea23a13,1,0.00,2
c65633080eb711ec,1,0.00,2
1db2b7830eb711ec,1,0.00,2
fa27bac1,1,0.00,2
8f50deba8a4875bd,1,0.00,2
d06d6f324ea23a13,1,0.00,2
7d496c8d1f0bc64f,2,24790.09,2
58114ff9f87e93a5,2,53386.09,2
ceffea697ac6007f,1,0.00,2
15f43ea076dc4769,2,12023.18,2
3efbce9c945dd5c4,1,0.00,2
95b2935e8a4875bd,2,24790.09,2
89da1df3d17a0181,1,0.00,2
ce8180a184ebbcd4,1,0.00,2
2970589e3bd9e8e7,1,0.00,2
59ac940d779d90c2,1,0.00,2
bf408018,1,0.00,2
0489ce3f4ea23a13,1,0.00,2
6fb6501804f5b394,2,24790.09,2
132080af,2,1.00,2
f56cdd2424f6b932,2,53386.09,2
1cf297167abbbd5c,1,0.00,2
15340e5af1937c53,2,12023.18,2
e528aec244801bc1,1,0.00,2
231a06233bd9e8e7,1,0.00,2
680209c5711ee120,1,0.00,2
720f9a0b7abbbd5c,1,0.00,2
838440cbbe6db1d7,1,0.00,2
0c8a8801c144e605,1,0.00,2
a8536f3a1f0bc64f,1,0.00,2
a12ecac2d787e91b,1,0.00,2
2c628a5776dc4769,2,53386.09,2
0771e19b16954458,1,0.00,2
488a9a3e1f0bc64f,1,0.00,2
4886ae6c,1,0.00,2
5f8698552203a096,2,53386.09,2
e317838f,1,0.00,2
52e58011d4897fef,1,0.00,2
32775065258601f8,1,0.00,2
8dfe94eea5bce124,1,0.00,2
c2f0aa49d787e91b,2,53386.09,2
ceffea697eef184d,1,0.00,2
6cd41d2e0bc44f2a,1,0.00,2
d857ffbb,1,0.00,2
c078a9f4c6263d8a,1,0.00,2
a8139dc3d787e91b,1,0.00,2
dfb2a6460989142d,1,0.00,2
617a3c562203a096,1,0.00,2
077de38384ebbcd4,2,41122.38,2
30eb46aed4527c28,1,0.00,2
bb135ff9f51246a7,1,0.00,2
1d1b00c936d749e5,1,0.00,2
c0eecf7dc9e27f06,1,0.00,2
fc77b55536d749e5,1,0.00,2
24236cc3c464aa46,1,0.00,2
a61971984ea23a13,1,0.00,2
d4ae3b271f0bc64f,1,0.00,2
218f13be44801bc1,1,0.00,2
d1f100094ea23a13,1,0.00,2
ddd2926eaaffed8f,1,0.00,2
23384954a5bce124,1,0.00,2
372c86320eb711ec,1,0.00,2
83549dc11aa0e912,1,0.00,2
6fdf1afaa5bce124,1,0.00,2
470f78e333c9c797,1,0.00,2
51e112d38a6685fe,2,2604505.00,2
91f75b865096d134,1,0.00,2
b761b0b6711ee120,1,0.00,2
c2a8073576dc4769,1,0.00,2
2cb5f29ec6263d8a,1,0.00,2
3e63b4ddd787e91b,2,24790.09,2
e6cd19401f19f849,1,0.00,2
3eab8fbba0f5f879,2,24790.09,2
f04d3db11aa0e912,1,0.00,2
c76ba12c1df52df3,1,0.00,2
d0c370973bd9e8e7,1,0.00,2
f65422d1be74e6fe,1,0.00,2
a8536f3ac144e605,1,0.00,2
6fdf1afa44801bc1,2,53386.09,2
25d485d881b42528,2,53386.09,2
159db7967a044878,1,0.00,2
75bb1b5881b42528,1,0.00,2
fe4b49733bd9e8e7,1,0.00,2
a40cdbe6ecb851b2,2,24790.09,2
f52aee5e4af5f36a,1,0.00,2
eb66ee6544801bc1,1,0.00,2
ae85b618096b3b20,1,0.00,2
e920a36faaffed8f,1,0.00,2
37342d1cd787e91b,1,0.00,2
f1a0be78d787e91b,1,0.00,2
bc572e10be87996b,1,0.00,2
8915307f84ebbcd4,1,0.00,2
ff1e06005b1faad5,1,0.00,2
7d2e50ec900981af,2,2.64,2
4c80791f744ae245,2,53386.09,2
f0cb1a57aaffed8f,1,0.00,2
c6563308ff065cf0,2,4946973.45,2
f3fe16fe1f0bc64f,1,0.00,2
3e488f76711ee120,1,0.00,2
75bb1b58f39b265e,1,0.00,2
5d6c55a381b42528,2,24790.09,2
ce71b050,1,0.00,2
07875ea416954458,1,0.00,2
413207f4be87996b,1,0.00,2
9b4418c21f0bc64f,1,0.00,2
fa4daf31be6db1d7,1,0.00,2
1ea335bb7abbbd5c,1,0.00,2
0272e649,1,0.00,2
156c3d5576dc4769,1,0.00,2
d220a9e1daa861e9,1,0.00,2
7207293ad787e91b,1,0.00,2
84b737211f0bc64f,1,0.00,2
3ff3bee9d787e91b,1,0.00,2
042f6f01d787e91b,1,0.00,2
07b50050,1,0.00,2
ceffea69375c3d47,2,24790.09,2
a530b4401f0bc64f,1,0.00,2
88a1043776dc4769,2,1630.51,2
28b1fd6f5096d134,1,0.00,2
1854bf3cd17a0181,1,0.00,2
0ea7f50f1f0bc64f,1,0.00,2
f29559d6,1,0.00,2
8af56d94fe18eef5,1,0.00,2
2124f4ba4ea23a13,2,18814.25,2
eeb169da93347b0a,1,0.00,2
8cbef0cf5db079b5,2,53386.09,2
c6563308aaffed8f,1,0.00,2
5b7af2a63bd9e8e7,1,0.00,2
1bf2af9281b42528,1,0.00,2
a59d3b0e,2,1.00,2
779e4c8318d8fb90,1,0.00,2
0d169460684581ce,1,0.00,2
895061978a4875bd,1,0.00,2
59e64d3876dc4769,1,0.00,2
207b23662203a096,2,24790.09,2
ed0e6e38a8d2c4cf,1,0.00,2
e2d2193d,1,0.00,2
876e6601d34f4c90,1,0.00,2
114f30aebfa15b14,1,0.00,2
8650a30fbe6db1d7,1,0.00,2
3cd0f5410eb711ec,1,0.00,2
3bec8f731b13b020,1,0.00,2
baf44d2b27466962,2,24790.09,2
f330f5373bd9e8e7,1,0.00,2
182d71968a4875bd,1,0.00,2
67a52215711ee120,1,0.00,2
aa4f6d39,1,0.00,2
1591263c,2,1.00,2
ff1c4f7984ebbcd4,2,41122.38,2
d74b302fef726eae,1,0.00,2
59934db8c3f7117b,1,0.00,2
05d9776aa0f5f879,1,0.00,2
a619accffce66524,1,0.00,2
cdf180a7a0f5f879,2,24790.09,2
719e91af711ee120,2,24790.09,2
8beef2c5d787e91b,1,0.00,2
ac4acefea0f5f879,1,0.00,2
84e1fa7aecb851b2,2,24790.09,2
c287bc7c23885c9e,2,53386.09,2
1412955ec6263d8a,1,0.00,2
dbf394c0c144e605,2,24790.09,2
02283974a5bce124,2,24790.09,2
ca91ff474ea23a13,1,0.00,2
0037c0a1d787e91b,1,0.00,2
f077459cb50d2bf4,1,0.00,2
6a86ab3484ebbcd4,2,167904.85,2
e78da24544801bc1,2,24790.09,2
ceedadc5d787e91b,1,0.00,2
ca710fd2,1,0.00,2
003ff430d25693ce,1,0.00,2
d5ebd7310eb711ec,1,0.00,2
a7d73d05e7726527,1,0.00,2
e6bf290736d749e5,1,0.00,2
c6b4f4de794346bd,1,0.00,2
72a68342d6b5c09e,1,0.00,2
75bb1b588b1aa260,1,0.00,2
4c79ca64fa952a77,1,0.00,2
c515546be9b8d8d7,1,0.00,2
eac3f33081b42528,1,0.00,2
e278f36296a7c171,1,0.00,2
7df161ed900981af,2,3.89,2
6ca47023d787e91b,1,0.00,2
14ad9e04fce66524,1,0.00,2
3ac584d4c144e605,1,0.00,2
3abdb59f,1,0.00,2
2e93a8608a4875bd,1,0.00,2
8299c472cc1e3ed4,1,0.00,2
9119ac59c6263d8a,1,0.00,2
e2b91139,1,0.00,2
268968f15db079b5,1,0.00,2
b13af4f86569eeb3,1,0.00,2
71ad77e10eb711ec,1,0.00,2
b7b2285fd4897fef,1,0.00,2
2e08e3538a4875bd,1,0.00,2
7c369899,1,0.00,2
c6563308d787e91b,1,0.00,2
d5f7cb161f0bc64f,1,0.00,2
c607ae89,2,1.00,2
c254031f0bc44f2a,1,0.00,2
acdcc4cad787e91b,1,0.00,2
ca97887a1f0bc64f,1,0.00,2
0a10488a,1,0.00,2
0489ce3fe9b8d8d7,1,0.00,2
0294cf9a5096d134,1,0.00,2
9b1fe278a5bce124,1,0.00,2
908ec476c6263d8a,1,0.00,2
d582bc6a3bd9e8e7,1,0.00,2
2c539415,1,0.00,2
fcbb930dd787e91b,1,0.00,2
6df93094bd1e9791,1,0.00,2
59959b94b50d2bf4,1,0.00,2
20a2cf49cbb77256,1,0.00,2
dbafcefc8a4875bd,1,0.00,2
064ea4268a4875bd,1,0.00,2
b81840c2c6263d8a,1,0.00,2
564c7cfa1f0bc64f,2,11317.00,2
cbc797390eb711ec,1,0.00,2
44eb94e18ce34352,2,24790.09,2
60f05a5d711ee120,2,53386.09,2
1529fad35096d134,1,0.00,2
d1053a1d900981af,2,2.46,2
9d8b2e8c48fdda0b,2,1422.69,2
9a097140d4897fef,1,0.00,2
272957581f0bc64f,1,0.00,2
d0a3513f7abbbd5c,1,0.00,2
c40786b41f0bc64f,2,1157.80,2
bca8f26dd787e91b,2,24790.09,2
ed61965a,1,0.00,2
61eea6661ccc7835,1,0.00,2
78090c138a4875bd,1,0.00,2
62150e2b8441e1f3,1,0.00,2
5945d7d34ea23a13,1,0.00,2
c575fd2b2cd8ff6d,1,0.00,2
54d0fa93a5bce124,1,0.00,2
6fdf1afa8a4875bd,1,0.00,2
44d443846ae7fb43,1,0.00,2
e1e2b082a0f5f879,1,0.00,2
c6d63149ecb851b2,1,0.00,2
7fab2868553f099b,1,0.00,2
5fcaba9ad787e91b,1,0.00,2
ab278ab376dc4769,1,0.00,2
acdce31b1f0bc64f,1,0.00,2
3d5d67e6,2,1.00,2
5560965a900981af,2,3.37,2
192facd986030d43,1,0.00,2
d663abe00b188ab3,1,0.00,2
411acd35945dd5c4,1,0.00,2
ab250e836ac9eb05,1,0.00,2
f6091073a0f5f879,1,0.00,2
51f758b2ce12dd72,1,0.00,2
5d3303a7d787e91b,1,0.00,2
0fc74ee0553f099b,1,0.00,2
ddd2926e04f5b394,1,0.00,2
12e6cf3f36d749e5,2,53386.09,2
a8536f3ad5db24c3,1,0.00,2
80f5f12c5096d134,1,0.00,2
e447ec761f0bc64f,2,1422.69,2
75bb1b581f0bc64f,2,1772953.62,2
7e2223fd,1,0.00,2
bca8f26daaffed8f,1,0.00,2
3bbce182ff717dd1,1,0.00,2
bbe53381542422a7,1,0.00,2
0dabbe638bfcd3c6,1,0.00,2
1b9df1bd8a4875bd,2,24790.09,2
bf2f756784ebbcd4,1,0.00,2
a87e709b1aa0e912,1,0.00,2
ddd2926ea0f5f879,1,0.00,2
db5f0f02,1,0.00,2
da4690afd7fe30a4,1,0.00,2
1089953e,2,1.00,2
6679f2708a4875bd,1,0.00,2
35f4a0667dc3b26e,1,0.00,2
1819a98b8a4875bd,1,0.00,2
5083786e05e70df4,1,0.00,2
7359a5853bd9e8e7,1,0.00,2
ada8ca5e8ce34352,1,0.00,2
cbf01c88f39b265e,1,0.00,2
6b9769f28ce34352,2,24790.09,2
4cce8d9d8a4875bd,1,0.00,2
fe9289ccd787e91b,1,0.00,2
cdf180a75db079b5,1,0.00,2
bca8f26da5bce124,1,0.00,2
6aa729b50eb711ec,1,0.00,2
98aee5477fdd04d2,1,0.00,2
368529dfaaffed8f,1,0.00,2
b65b15660671f8e1,1,0.00,2
c7fb07e42203a096,1,0.00,2
eecdc06c,1,0.00,2
0c02cd2b1aa0e912,1,0.00,2
02be33e7b5c659e9,1,0.00,2
ce81846f,1,0.00,2
ad3c3002,2,1.00,2
e218c17b5db079b5,1,0.00,2
cb03657101d61ca2,1,0.00,2
18596457e1f82eea,1,0.00,2
42eab42b36d749e5,1,0.00,2
1f9245f0a0f5f879,1,0.00,2
6332991b,1,0.00,2
fd5e8e55cc1e3ed4,1,0.00,2
205a7f4e1f0bc64f,1,0.00,2
d5c12b2cf39b265e,1,0.00,2
3f545a83d787e91b,1,0.00,2
7357d5f17abbbd5c,1,0.00,2
8a014cbb81b42528,1,0.00,2
ee68bf724ea23a13,1,0.00,2
18496cf61f0bc64f,1,0.00,2
6ca7b050526fa832,1,0.00,2
ee3ab23ed25693ce,1,0.00,2
bca8f26dff065cf0,1,0.00,2
4aaf7cf32cd8ff6d,1,0.00,2
a49d5fb5d787e91b,2,113080.00,2
80c5b1778a4875bd,1,0.00,2
ea6dc0fd84ebbcd4,1,0.00,2
b0ab2cc7293291c1,2,53386.09,2
5e52eed784ebbcd4,1,0.00,2
297b2ad37294839b,1,0.00,2
95b162cad787e91b,1,0.00,2
6fe78038ecb851b2,1,0.00,2
7a2c55a0a0f5f879,2,24790.09,2
f54671f9,1,0.00,2
be790f431f0bc64f,1,0.00,2
c980e472,1,0.00,2
5aada98516954458,1,0.00,2
250b59e5be6db1d7,1,0.00,2
de4652348d19d3d4,1,0.00,2
dfcfbac1900981af,1,0.00,2
a04bb6270989142d,1,0.00,2
0324c34f8d5a361f,1,0.00,2
ef9ab7a8be87996b,2,22765.74,2
89dd19e7d31a172e,1,0.00,2
0120d1cf46d98882,1,0.00,2
5b219dd276dc4769,1,0.00,2
99b91697711ee120,2,24790.09,2
7bd4e8cc,2,1.00,2
a6df415dc6263d8a,1,0.00,2
88433d07c730b3c6,2,53386.09,2
f7baf69ed787e91b,1,0.00,2
76df963c779d90c2,1,0.00,2
dc71de96a5bce124,1,0.00,2
ec5e43603bd9e8e7,1,0.00,2
a8536f3a1ccc7835,1,0.00,2
8b2d1ed068b6db2c,1,0.00,2
b7924ddebe6db1d7,1,0.00,2
6bb39c75be74e6fe,1,0.00,2
7ce03fc31f0bc64f,2,25072.21,2
8e5251a5c6263d8a,1,0.00,2
cf91558a36d749e5,1,0.00,2
d00b8121,2,1.00,2
9451da357abbbd5c,1,0.00,2
1ef400bc4ea23a13,1,0.00,2
12d816f0,1,0.00,2
90d2610b1aa0e912,1,0.00,2
bc4ce8b2e9b8d8d7,1,0.00,2
fa43890ad4897fef,1,0.00,2
de7ff3221ccc7835,1,0.00,2
c656330804f5b394,2,24790.09,2
7d27533aaaffed8f,1,0.00,2
94f7251f3bd9e8e7,1,0.00,2
f28e2d00,1,0.00,2
65c33e08f07e20f8,2,53386.09,2
98dc89fdd6b5c09e,1,0.00,2
8a014cbb1f0bc64f,1,0.00,2
9b1fe278fce66524,2,24790.09,2
c748160149ea3580,2,24790.09,2
c61a9367c144e605,1,0.00,2
10b9daec84ebbcd4,1,0.00,2
ab81317c77001aaf,1,0.00,2
0e5605e096629d1d,1,0.00,2
6b061975c6263d8a,1,0.00,2
700517955096d134,1,0.00,2
a31deadf,1,0.00,2
ec0d7913d5db24c3,1,0.00,2
1c18d0e6ecb851b2,2,53386.09,2
f9fef15023885c9e,1,0.00,2
2e93a860375c3d47,1,0.00,2
6733f53396b83ebe,1,0.00,2
11a5adbf,1,0.00,2
ffdc1c3d1ccc7835,1,0.00,2
a5420432,1,0.00,2
eb2fc18a4ea23a13,2,24790.09,2
3208febc8a4875bd,1,0.00,2
a3bd910a84ebbcd4,1,0.00,2
9ff30b95d787e91b,1,0.00,2
488a9a3ed25693ce,2,24790.09,2
07875ea494a6ac23,1,0.00,2
49b0f96984ebbcd4,1,0.00,2
a57c3b2b,1,0.00,2
4fbf99ea84ebbcd4,1,0.00,2
c23f89813bd9e8e7,1,0.00,2
11c74ac511b1f0ff,1,0.00,2
1dd8a4c1ba78f358,1,0.00,2
235dacaa3d64834e,1,0.00,2
8a014cbb84ebbcd4,1,0.00,2
d98446ae84ebbcd4,1,0.00,2
0d6a4d4f81b42528,1,0.00,2
6aa729b5ad0177e7,1,0.00,2
75fcd9a9c6263d8a,1,0.00,2
7d8de6fb3de05cb4,1,0.00,2
f18655137dc3b26e,1,0.00,2
dfd246abd787e91b,1,0.00,2
9b1fe278e9b8d8d7,2,53386.09,2
cefc65fa23885c9e,1,0.00,2
6b9769f2553f099b,2,24790.09,2
be7400f8158e4944,1,0.00,2
f1783ce684ebbcd4,1,0.00,2
ac77b71a3bd9e8e7,1,0.00,2
1cf297165096d134,1,0.00,2
dea447295db079b5,1,0.00,2
7c372f573bc980aa,1,0.00,2
ed54a7478d19d3d4,1,0.00,2
defbc408f87e93a5,1,0.00,2
37b3c1916332421a,1,0.00,2
948d4e7e7abbbd5c,1,0.00,2
a7afca9536d749e5,1,0.00,2
78ca69f01ccc7835,1,0.00,2
80ac5373d787e91b,1,0.00,2
f79667466332421a,1,0.00,2
610e092423885c9e,1,0.00,2
a99e096444956a24,1,0.00,2
bb2a9e984ceb2e0b,1,0.00,2
ff1c4f795db079b5,2,24790.09,2
8827b0ec36d749e5,2,53386.09,2
259d7bd7,1,0.00,2
ceffea697fdd04d2,1,0.00,2
ed586c4cd787e91b,1,0.00,2
62768210260bcecc,1,0.00,2
2c2b12434ea23a13,1,0.00,2
aa42be81779d90c2,1,0.00,2
73e3c356c4cff2ea,1,0.00,2
ff5f6611f0e794f8,1,0.00,2
f52bd6ddef726eae,1,0.00,2
bca8f26d4ea23a13,2,24790.09,2
26e27b539cf104a8,1,0.00,2
