Source,Target
8ef3a1d06332421a,f3845767
78af85b2c6263d8a,f3845767
a805879941c87f95,c4e18dd6
e56d1ac18a4875bd,7e091613
f08ee487d787e91b,c7ca3108
3bec8f731b13b020,e2a5dc06
4446c52a158e4944,f3845767
c5219b1d05566ad2,0dde25ec
bca3dbfac144e605,f3845767
ddd2926eaaffed8f,f3845767
48f9251a6332421a,f3845767
10e4c37c86030d43,17d996e6
af9205f9cad4c01d,c4e18dd6
a1b285ae7fdd04d2,7687a86e
e4cb4bed22800eff,f3845767
947a0baf3bd9e8e7,f3845767
59ac940d24f6b932,f3845767
7f06088c,98acf46c
f4b038c6122187b6,3f2f3819
a6df415d8a4875bd,f3845767
768dd3518a4875bd,f3845767
159fec9ef0e794f8,f3845767
9ba0ddd516954458,f3845767
0dcb6d66ecb851b2,c4e18dd6
05241af08a4875bd,bb1ef334
ea5f193a5096d134,f3845767
bd98f28c,c4e18dd6
5dc9c76b8b1aa260,f3845767
baf44d2b27466962,f3845767
f330f5373bd9e8e7,27e3c518
6afae9cd1f0bc64f,f3845767
fd318e1984ebbcd4,c4e18dd6
7beee7f0be6db1d7,17d996e6
bc31cb0f8a4875bd,f3845767
b82af6d5,c4e18dd6
182d71968a4875bd,f3845767
87853c7a6332421a,f3845767
5c9811967abbbd5c,c4e18dd6
591ba7d20eb711ec,f3845767
3fdd38e73c53a1a6,17d996e6
67a52215711ee120,f3845767
c587779084ebbcd4,98572c79
f848b6188fa02a24,bc63ea42
6b9769f2c6263d8a,7687a86e
f0cfde6517c39b97,d7e2f29b
b68a7af86f21a189,9f448720
fc4416f0a8d2c4cf,c4e18dd6
ca9dd0af04f5b394,f3845767
e0c286624ceb2e0b,f3845767
90307fa6,c4e18dd6
7ef5681d77dd3cf5,7687a86e
88c988e62c948de5,5c9ae867
aa4f6d39,c4e18dd6
bca8f26d711ee120,f3845767
71b891abc4cff2ea,27e3c518
1636e2b27dc3b26e,98572c79
ef3bfc32,1591263c
75bb1b58a8d2c4cf,f3845767
6b9769f28a4875bd,f3845767
b1da6641f39b265e,f3845767
cb47c375fbec56bc,f3845767
158aae2e5db079b5,f3845767
4efdefa1711ee120,7687a86e
ff1c4f7984ebbcd4,98572c79
d2ee724ca0f5f879,f3845767
9b36c2fdc6263d8a,f3845767
e2f09b6748fdda0b,5b626596
ae137491d787e91b,c4342784
b5ef7eb2c6263d8a,f3845767
25635c83,eddd1cf1
d74b302fef726eae,7e091613
70c8dfa77abbbd5c,f3845767
59934db8c3f7117b,c4e18dd6
cfa8f3c68a4875bd,f3845767
e0c1003f597f7364,3f2f3819
36ed94241f0bc64f,e16ceb4b
1ed9566a5db079b5,f3845767
1506175fbfa15b14,17d996e6
73da018ec34157bf,7687a86e
05d9776aa0f5f879,98572c79
884297d2711ee120,f3845767
567b3c9d900981af,1a02dd86
a619accffce66524,7e091613
cdf180a7a0f5f879,f3845767
31095b6a84ebbcd4,7687a86e
05f455d75096d134,98572c79
c68925d70eb711ec,f3845767
514cb2e9,c4e18dd6
719e91af711ee120,98572c79
dcdebf8b6e1e2240,1a70ff61
12682c00553f099b,f3845767
8beef2c5d787e91b,d733bbc3
be382e83c6263d8a,f3845767
ac4acefea0f5f879,f3845767
2e67f241,08facbad
881ab699ecb851b2,f3845767
84e1fa7aecb851b2,f3845767
c287bc7c23885c9e,7687a86e
676617bf24f6b932,f3845767
32928f8d8a4875bd,f3845767
2e88cf4e8a4875bd,27e3c518
b958585636d749e5,7687a86e
1412955ec6263d8a,f3845767
bff9eb1204f5b394,f3845767
84459f9981b42528,f3845767
dbf394c0c144e605,f3845767
484deefa84ebbcd4,7687a86e
169b08264ea23a13,61eb5bc4
6c1e2c26d17a0181,f3845767
43d7cd560d2aee01,c7ca3108
02283974a5bce124,98572c79
1218a73e8a4875bd,510bd839
38c8641d,c4e18dd6
ca91ff474ea23a13,f3845767
ffb8b20636d749e5,f3845767
0037c0a1d787e91b,f3845767
944dd635779d90c2,7687a86e
431b31748a4875bd,f3845767
19e06de65096d134,f3845767
693bff3ed787e91b,0dde25ec
fcc5c7c0,c4e18dd6
810c0f02e90b5c59,c4e18dd6
f077459cb50d2bf4,98572c79
693bff3ed787e91b,5b626596
922a0a1549ea3580,f3845767
6a86ab3484ebbcd4,7687a86e
a8d8ce51711ee120,98572c79
e78da24544801bc1,f3845767
b90ac5d7260bcecc,6b560cc1
1f766e17ff065cf0,f3845767
6b9769f2c144e605,f3845767
5c2ff50293347b0a,e16ceb4b
8a869341,c4e18dd6
76a20f101f0bc64f,f3845767
86c2fd11c6263d8a,f3845767
a98e3a73d787e91b,c7ca3108
ceedadc5d787e91b,ca710fd2
003ff430d25693ce,f3845767
ba0869261f0bc64f,f3845767
e3404dc736a30aeb,98572c79
015b5de7ecb851b2,f3845767
ae48d51c36d749e5,f3845767
6589cb2f36d749e5,f3845767
5388433a,c4e18dd6
d5ebd7310eb711ec,f3845767
b21e7633ecb851b2,f3845767
8b77aa6f81b42528,f3845767
a89f0069e981565c,7e091613
ec165bff4ea23a13,f3845767
6df8d04f4ea23a13,c4e18dd6
7094c2a4e710234d,3f797953
62ccd143e9b8d8d7,7e091613
7f1754c73e7932d7,de0f0f82
d1f100094ea23a13,7e091613
a7d73d05e7726527,7e091613
0b61bc5ed17a0181,98572c79
2ce7d97405e70df4,98572c79
e6bf290736d749e5,f3845767
c6b4f4de794346bd,f3845767
5c6768ba2882146f,7687a86e
3596f46604f5b394,f3845767
72a68342d6b5c09e,98acf46c
d71c080476dc4769,f3845767
246c6324,1e0acfb4
9be877b84ea23a13,f3845767
75bb1b588b1aa260,f3845767
e54c1344779d90c2,f3845767
4c79ca64fa952a77,c4e18dd6
c515546be9b8d8d7,7e091613
f69b091ed7fe30a4,17d996e6
ceffea691f0bc64f,f3845767
d7827f488b1aa260,f3845767
7b4ab3dad787e91b,f3845767
7733ac28a8735f2a,c4e18dd6
37b3c191f87e93a5,f3845767
d19f947b9dc3d156,e16ceb4b
74750570a4b6f65b,c4e18dd6
5e61c80e779d90c2,f3845767
eac3f33081b42528,f3845767
35d0456ebe74e6fe,0a4015b2
18d3271584ebbcd4,98572c79
f754dae8a76c4b0a,6b560cc1
12b3fa9346d98882,0dde25ec
c3548ad02cd8ff6d,c4e18dd6
ef640ee1c6263d8a,f3845767
94e28ea38a4875bd,759d1c56
693bff3ed787e91b,f3845767
e278f36296a7c171,28f93029
72363abb,c4e18dd6
d02d746c,93ab6716
9a44e43e84ebbcd4,7687a86e
72db89dca213b387,c4e18dd6
f32f0621c6263d8a,f3845767
2021799130e67ecb,c4e18dd6
2d9204dc74de3ee6,7e091613
1c83c10124399af1,7687a86e
7df161ed900981af,11378a51
6ca47023d787e91b,f3845767
ccd2c5a07abbbd5c,c4e18dd6
14ad9e04fce66524,7687a86e
884297d22203a096,f3845767
867f15e8aad45b01,c4e18dd6
77cf1a27,c4e18dd6
79fc2cba,c4e18dd6
6b9769f28a4875bd,f3845767
f4875a9f,c4e18dd6
71c787759c7b6730,f3845767
9809e6c9,c4e18dd6
3ac584d4c144e605,98572c79
970e4c240eb711ec,272c5d9d
9b1fe278ecb851b2,f3845767
3abdb59f,c4e18dd6
2e93a8608a4875bd,f3845767
bf5614a3945dd5c4,7687a86e
6cb4b1131f0bc64f,f3845767
59bcd1ae,c4e18dd6
bcd05a21,c4e18dd6
dab29f53ad0177e7,7687a86e
8299c472cc1e3ed4,f3845767
c9263976a0f5f879,f3845767
598f96418a4875bd,c1aa3c04
d2b26a7abe87996b,98572c79
e20f2e416f1a5911,ac5abf20
9119ac59c6263d8a,f3845767
9bb83770c464aa46,f3845767
e4dae9f3505731e4,17d996e6
c610168894a6ac23,f3845767
67abfbd384ebbcd4,98572c79
e2b91139,c4e18dd6
990fa2f40bc44f2a,e16ceb4b
a761037722fb7d04,c4e18dd6
023aff441ccc7835,f3845767
d7000b83ecb851b2,f3845767
ac585a0936c6b1de,f3845767
288fa7832203a096,7687a86e
51ae5552900981af,45368af7
268968f15db079b5,f3845767
a77d763fc6263d8a,f3845767
b13af4f86569eeb3,f3845767
779e4c8318d8fb90,f3845767
1b98a37f84ebbcd4,7e091613
71ad77e10eb711ec,f3845767
023aff441ccc7835,f3845767
b7b2285fd4897fef,17d996e6
75bb1b58d25693ce,f3845767
a2db82003bc980aa,98572c79
0cb56630711ee120,f3845767
2e08e3538a4875bd,f3845767
f7b1077b2203a096,f3845767
4a943f79d787e91b,99e23224
51ae5552900981af,1a02dd86
7c369899,c4e18dd6
79904a22be74e6fe,61eb5bc4
431b31746332421a,f3845767
77f19d8484ebbcd4,7687a86e
6b1a83f484ebbcd4,7687a86e
362e1ea7275fc61c,e16ceb4b
ca9b95aa,c4e18dd6
c6563308d787e91b,f3845767
d5f7cb161f0bc64f,98572c79
8d0a644fbe87996b,f3845767
aac81d7a24f6b932,98572c79
74968e101df52df3,f3845767
b3335ca5d787e91b,17d996e6
71ad77e15db079b5,7687a86e
6c6244f19b5ce758,c4e18dd6
2b669d9cb7e932e7,c607ae89
00defbe7cabc6075,c7ca3108
98d2611bd787e91b,c7ca3108
7ca0c046c6263d8a,f3845767
3fdf9dde1b13b020,0a32b372
ddd2926e8571106b,7687a86e
c254031f0bc44f2a,e16ceb4b
acdcc4cad787e91b,f3845767
8d60893476dc4769,62fb8f5a
4773b8f67fdd04d2,f3845767
b6d9dc166332421a,c4e18dd6
ca97887a1f0bc64f,98572c79
75bb1b588a4875bd,98572c79
cd389b0454408210,a8546a2d
d5e172a86332421a,f3845767
d98f5636b5aa8030,f3845767
cc9bf23536d749e5,f3845767
e70171de35e87701,c4e18dd6
0a10488a,93ab6716
6057bc2f293291c1,7687a86e
45378128,c4e18dd6
0489ce3fe9b8d8d7,f3845767
004b4a39d787e91b,c7ca3108
0489ce3fc144e605,98572c79
11fe7891c6263d8a,08ba7db9
d50f5fd7ef726eae,f3845767
0746c58569f9dd0e,c4342784
57a4666a224e6778,f3845767
fbccfd7b,c4e18dd6
0294cf9a5096d134,f3845767
05e766459c7b6730,98572c79
18b806a205e70df4,7687a86e
b4759d9a277e7b8c,7687a86e
3725844daaffed8f,f3845767
d62216cc,c4e18dd6
fffb099d5096d134,f3845767
6c618330981edffc,c4e18dd6
9b1fe278a5bce124,f3845767
b874038d3bc980aa,c4e18dd6
1fa2523f0153a639,98572c79
e381ff5c8a4875bd,f3845767
908ec476c6263d8a,f3845767
81e01d4065f4e3d1,510bd839
d582bc6a3bd9e8e7,f3845767
c165324ed787e91b,c7ca3108
2c539415,c4e18dd6
2541f1078a4875bd,f3845767
e8fc2f9f900981af,9d3b56b1
716dbbc81f0bc64f,7e091613
2bcdeb15c136b9bf,7e091613
0034438516954458,b5188ae6
fcbb930dd787e91b,c4e18dd6
6866e114,c4e18dd6
a46f5756837b5bc8,a8546a2d
f46527f78a4875bd,16a36ef3
ccfca93d2203a096,98572c79
0294cf9a5096d134,f3845767
28444dcf24f6b932,c7ca3108
693bff3ed787e91b,7687a86e
f7b9c738779d90c2,7687a86e
c5219b1d05566ad2,510bd839
e1e6a16838c63a3a,7687a86e
0611b11e3bc980aa,f3845767
87e12f0ae981565c,7e091613
bcfc98955096d134,f3845767
8854e2eefbec56bc,f3845767
6df93094bd1e9791,6b560cc1
bcca3c056ce25010,c7ca3108
6b84364d3bd9e8e7,f3845767
59959b94b50d2bf4,f3845767
19b4af681f0bc64f,f3845767
f9376c54aad45b01,c4e18dd6
6b4040e61f0bc64f,f3845767
7fa2bbf36332421a,f3845767
8b6bb0531610002a,f3845767
e43dd4b8c6263d8a,f3845767
26bb7f07,c4e18dd6
20a2cf49cbb77256,f3845767
2acd7a51cdfde03b,c7ca3108
d0d0294e8a4875bd,f3845767
3bd5ecef553f099b,f3845767
ddd2926e293291c1,f3845767
98aab72df5267723,f3845767
0386d132ba71b08e,7e091613
4cf1e421e9b8d8d7,7e091613
60c06161f07e20f8,f3845767
b874038d3bc980aa,c4e18dd6
dbafcefc8a4875bd,f3845767
064ea4268a4875bd,f3845767
59e64d3876dc4769,7e091613
c4fdf875,c4e18dd6
b81840c2c6263d8a,27e3c518
dc60a5f4c6263d8a,f3845767
8c6b38da,c4e18dd6
564c7cfa1f0bc64f,863fa89d
57dd67aec6263d8a,f3845767
3052bb368a4875bd,f3845767
e09298aca879071c,7e091613
8dc116d7eee8ceaa,28f93029
37e8817a0bc44f2a,e16ceb4b
56ed000f84ebbcd4,7687a86e
cbc797390eb711ec,98572c79
44eb94e18ce34352,98572c79
60f05a5d711ee120,f3845767
1529fad35096d134,f3845767
1289188b60f13afb,d733bbc3
3dd4fff8a0f5f879,f3845767
accfd5e249ea3580,f3845767
9b1fe2788a4875bd,f3845767
ed0e6e38e24c8b65,7687a86e
d5f78d0cc6263d8a,f3845767
473616bb4ceb2e0b,98572c79
8697bf66d787e91b,f3845767
910ce32b553f099b,f3845767
473616bb4ceb2e0b,98572c79
db5a32098d96a23d,f3845767
2e08e3538a4875bd,f3845767
700517958a4875bd,f3845767
d1053a1d900981af,f43e535b
57cd400681b42528,f3845767
9d8b2e8c48fdda0b,c4342784
e56d04cebe87996b,7687a86e
5146cb7518d8fb90,f3845767
41f666cc,948ff336
9902404eff065cf0,f3845767
00781483,c4e18dd6
f077459cbe87996b,f3845767
4e7ba93c1f0bc64f,f3845767
9970035c56f23684,c4e18dd6
a7f2f8b41f0bc64f,f3845767
2e79e035,ab1e779b
9a097140d4897fef,7e091613
272957581f0bc64f,f3845767
ac4fc8ccdab823eb,98572c79
c656330884ebbcd4,7687a86e
e862bef8bd1e9791,7e091613
135f7d9a,c4e18dd6
6df2da2b3f3d3fa8,786f8ba6
dde1fc0d1f0bc64f,f3845767
693bff3e1f0bc64f,98572c79
488a9a3eedead9f4,f3845767
d0a3513f7abbbd5c,f3845767
5fdca44a4ea23a13,f3845767
7ed30f6c4ea23a13,c4e18dd6
a927cd1a42098d1b,7e091613
c40786b41f0bc64f,5b626596
bca8f26dd787e91b,98572c79
1cf29716711ee120,f3845767
f8b9273a32fa85fb,e16ceb4b
7679058a277e7b8c,7e091613
1bea3e0f1f0bc64f,c4e18dd6
c4543221779d90c2,6b560cc1
cd8c096f1aa0e912,f3845767
8a014cbb5096d134,f3845767
ed61965a,a7870916
61eea6661ccc7835,98572c79
78090c138a4875bd,f3845767
b7a305ae1f0bc64f,f3845767
48c6a9e64ea23a13,7e091613
5758693561761ee1,7e091613
6836017d6332421a,98572c79
cad4e3aa64a7b95b,d733bbc3
59ac940d1f883dc7,f3845767
f7e756578a4875bd,aa785047
62150e2b8441e1f3,bb1ef334
e37e419c4962150e,f3845767
4757e815,c4e18dd6
85fd459c84ebbcd4,98572c79
5945d7d34ea23a13,f3845767
c575fd2b2cd8ff6d,b9c4ab81
54d0fa93a5bce124,f3845767
6fdf1afa8a4875bd,f3845767
8ad202fbecb851b2,f3845767
44d443846ae7fb43,28f93029
e1e2b082a0f5f879,f3845767
2e08e353711ee120,7687a86e
02e063ba05e70df4,7e091613
c6d63149ecb851b2,98572c79
c95230fc36d749e5,f3845767
ef5664fb84ebbcd4,7687a86e
7fab2868553f099b,f3845767
d86c8c1884ebbcd4,98572c79
0af9300f499c1d51,7e091613
6b9769f2d787e91b,f3845767
a216fe9d8a4875bd,0dde25ec
5fcaba9ad787e91b,f3845767
aae0d4cca5bce124,f3845767
b9b732d24962150e,0a4015b2
ab278ab376dc4769,f3845767
72fa98dbc6263d8a,f3845767
9ff71d83d787e91b,7687a86e
5769c87ebe74e6fe,7687a86e
6a27719076dc4769,bb1ef334
4618299a,c4e18dd6
89090a6dc6263d8a,510bd839
3e7d47c44ea23a13,f3845767
9fed907e158e4944,c4e18dd6
22dada768a4875bd,98572c79
46527d2e1f0bc64f,f3845767
acdce31b1f0bc64f,f3845767
c6d5ec03ecb851b2,f3845767
6b8aa5d1d787e91b,f3845767
ce7d19bf1f0bc64f,7687a86e
1d6f613ad3f863ba,3d5d67e6
d5b9a501900981af,f436b08f
4ac209d05096d134,27e3c518
f1b778465db079b5,f3845767
5560965a900981af,580e0f90
b9c51f774ceb2e0b,f3845767
c2df75552cd8ff6d,28f93029
192facd986030d43,17d996e6
e62f1261,c4e18dd6
e63934504ea23a13,f3845767
b2c7588a36d749e5,f3845767
7ef510c9706847a1,d733bbc3
cdc8cb06d1b0c050,c4e18dd6
aa42be811f0bc64f,f3845767
74b08f1e36a30aeb,98572c79
252c39591aa0e912,f3845767
f22159325096d134,7687a86e
d663abe00b188ab3,7e091613
8e80a069,c4e18dd6
92645e12be87996b,f3845767
6406e97b158e4944,f3845767
7fd2a31dfa952a77,7804dea6
411acd35945dd5c4,7e091613
6b9769f2d787e91b,f3845767
901a147f684581ce,7687a86e
01119ed47fdd04d2,27e3c518
e9e6eba6684581ce,7687a86e
08ff490281b42528,f3845767
26e526c81f0bc64f,75f9ddc3
b3c0a4a49cc70d63,786f8ba6
ab250e836ac9eb05,9b851bd8
c4a4f4db8a4875bd,71ed77a0
0253dee1b4191635,f3845767
f6a3f45884ebbcd4,7687a86e
f67cc63c8a4875bd,f3845767
a7081781711ee120,b5188ae6
7936d4fd1f0bc64f,f3845767
8c7713f5711ee120,f3845767
f6091073a0f5f879,f3845767
a304f45905e70df4,7687a86e
3bf8c26c,c4e18dd6
5fcaba9a76dc4769,f3845767
3d72cd4ccbb77256,f3845767
3efbce9c945dd5c4,e16ceb4b
51f758b2ce12dd72,c4e18dd6
2f684abc84ebbcd4,7687a86e
5d3303a7d787e91b,f3845767
f6cd8d5244801bc1,98572c79
5fce914416954458,f3845767
71c787758ce34352,98572c79
466c41ca236330a4,58a89a43
2b1e7f721f0bc64f,449497bc
0fc74ee0553f099b,f3845767
ddd2926e04f5b394,f3845767
12e6cf3f36d749e5,f3845767
a8536f3ad5db24c3,98572c79
7de425339b5ce758,c4e18dd6
f25d5993c4cff2ea,98572c79
80f5f12c5096d134,f3845767
e8d446571fa06e1b,f3845767
e447ec761f0bc64f,75f9ddc3
d891e15f84eb6b0e,7687a86e
3e38bb0c,c4e18dd6
5fdf37ec,c4e18dd6
faf6be78c4cff2ea,f3845767
72f7ae8235e87701,7e091613
20fe9a1681b42528,f3845767
783854cd1f0bc64f,f3845767
ba4e0ba3a8964a12,28f93029
d3217aa6be6db1d7,272c5d9d
f32e8df336a30aeb,c4e18dd6
df5385988a4875bd,f3845767
36570b3e49ea3580,f3845767
c31aabb08a4875bd,27e3c518
fa60eea0c144e605,f3845767
30fea3c384ebbcd4,98572c79
75bb1b581f0bc64f,98572c79
0489ce3f375c3d47,98572c79
4962d0bc0eb711ec,7e091613
26354de884ebbcd4,98572c79
35f3eece1f0bc64f,0dde25ec
56b9ec35b72d1c6e,58a89a43
08f6a7a15ef191d3,16a36ef3
7e2223fd,c4e18dd6
bca8f26daaffed8f,f3845767
f17268a6575d0d2a,5c9ae867
dab05cb1aaffed8f,f3845767
3bbce182ff717dd1,f3845767
bbe53381542422a7,c4e18dd6
8ac8c2aefbec56bc,98572c79
bd91bffb779d90c2,c4e18dd6
fc6a6d8b779d90c2,f3845767
3939f460645ceac2,7e091613
44ec61088d576a89,f3845767
f69fc8bf76dc4769,98572c79
6b9769f2ce762689,98572c79
0c420a55f4fffcd0,c4e18dd6
0dabbe638bfcd3c6,7e091613
1b9df1bd8a4875bd,f3845767
0d89043b260bcecc,e16ceb4b
bf2f756784ebbcd4,98572c79
e8110bf74ea23a13,7e091613
a87e709b1aa0e912,7687a86e
e2c61a6d1f0bc64f,7e091613
bfbb395e8a4875bd,f3845767
09be9b39779d90c2,f3845767
0fcfb783aad45b01,c4e18dd6
ddd2926ea0f5f879,f3845767
313b32241ccc7835,c4e18dd6
7f8c00b4,c4e18dd6
763bbd51cd5b1559,f3845767
027394c9be87996b,f3845767
e1a589b1be6db1d7,449497bc
bb9fba0aecb851b2,c4e18dd6
b9c5f5f6711ee120,f3845767
44c4d2f38a4875bd,9b421927
db5f0f02,c4e18dd6
628c62450f33af29,7e091613
a5bde519894fb406,c4342784
bd24aaf024f6b932,7804dea6
ef8a0956a0f5f879,f3845767
d4786c18d787e91b,c4e18dd6
2563a42baad45b01,c4e18dd6
ef7599d39e3836ff,f2ded9e4
217b6ed036d749e5,f3845767
e6bf2907d787e91b,98572c79
0ac52cb38f1db0bc,c4e18dd6
1d626e5c2891f384,f3845767
a7d7e9ca76b1dc92,f3845767
73b66b683919eb94,17d996e6
a9d71e28d787e91b,f3845767
52e58011d4897fef,510bd839
ec1ac4b330c50142,c4e18dd6
f433dd124beb2ba6,f3845767
0d280947a29a4df9,28f93029
9208a228de38939a,17d996e6
093eddbc,c4e18dd6
06744b9984ebbcd4,7687a86e
da4690afd7fe30a4,bb1ef334
f5f23496,1089953e
f3ade94daad45b01,c4e18dd6
ff1c4f7984ebbcd4,7687a86e
150769748f5c9827,ce307e01
83cd9ca63bd9e8e7,f3845767
6679f2708a4875bd,17d996e6
c947673a8a4875bd,6b560cc1
a8779d3c3bc980aa,98572c79
35f4a0667dc3b26e,7687a86e
6e9f165d1aa0e912,f3845767
e60ed3c7be87996b,f3845767
5f4313b47dc3b26e,c4e18dd6
6b9769f28a4875bd,f3845767
1819a98b8a4875bd,f3845767
5083786e05e70df4,7687a86e
7359a5853bd9e8e7,f3845767
ada8ca5e8ce34352,f3845767
4f9354e70153a639,f3845767
16688cb51aa0e912,f3845767
ddb99d5636d749e5,98572c79
cbf01c88f39b265e,f3845767
e5352b85c144e605,98572c79
6b9769f28ce34352,f3845767
4cce8d9d8a4875bd,f3845767
6401f1466f1a5911,f3845767
fdcb2fee84ebbcd4,7687a86e
5b8b7cd2900981af,9fb0b77c
b78d02b9d787e91b,f3845767
e0893bea977a2929,f3845767
f295a1781f0bc64f,c4e18dd6
54ee63bb05e70df4,1e0ba417
fe9289ccd787e91b,f3845767
3885601c553f099b,f3845767
cdf180a75db079b5,f3845767
54349e236332421a,f3845767
1938eb858ce34352,f3845767
fe0e669ad4897fef,a434fa42
bca8f26da5bce124,f3845767
900022d0c6263d8a,9425ad2a
8ef2915f158e4944,f3845767
6aa729b50eb711ec,f3845767
cb181d23a16d865f,449497bc
0e709ae0,c4e18dd6
98aee5477fdd04d2,f3845767
ce1b728b0bc44f2a,7e091613
368529dfaaffed8f,7e091613
7da5440f158e4944,e16ceb4b
86abb6391ccc7835,f3845767
693bff3ed787e91b,98572c79
19c7e016aad45b01,c4e18dd6
a5a6cdac33c9c797,c7ca3108
b65b15660671f8e1,f3845767
567e1eee2448c7d4,c7ca3108
55b64e4a36d749e5,f3845767
c587779081b42528,98572c79
c7fb07e42203a096,7687a86e
1b27c61c128f4ba1,7687a86e
0e23a911bfa15b14,c4e18dd6
eecdc06c,c4e18dd6
eb7ba27478d9bd10,f3845767
be400b79af7fe221,c4e18dd6
0c02cd2b1aa0e912,f3845767
d3a5304e1ccc7835,98572c79
ad30959f5db079b5,f3845767
7b0a9c83428bcb95,1a70ff61
23150c81d787e91b,f3845767
fefee7e01ccc7835,968765cd
3572f616aa3d4e52,16a36ef3
9ea3023b,c4e18dd6
02be33e7b5c659e9,c4e18dd6
398acc9c8a4875bd,510bd839
8fed3b088a4875bd,98572c79
0163631eaaffed8f,7687a86e
8459ae2b1aa0e912,f3845767
ce81846f,c4e18dd6
58fdcf7084ebbcd4,7687a86e
d55c3a800d7ad2f3,e16ceb4b
882c0a206332421a,f3845767
9b0aea45,93ab6716
8b0f19ea3d64834e,f3845767
e6f7085844461207,7687a86e
3988eb188d96a23d,b9c4ab81
115ae2963bd9e8e7,98572c79
84decf9aa0f5f879,98572c79
c71e081c84ebbcd4,71ed77a0
75438e3149ea3580,f3845767
f7b1ef1e1ebc7efd,f3845767
5797e786779d90c2,ad3c3002
e218c17b5db079b5,f3845767
598aa4713295ea18,17d996e6
82d09e541f0bc64f,c4342784
f9d0a59d,c4e18dd6
26bd153a1aa0e912,f3845767
03b61fb97294839b,f3845767
cb03657101d61ca2,7e091613
95b2935eecb851b2,f3845767
e977dce388fe1d5d,17d996e6
f447bc053f3d3fa8,b5188ae6
b6b538a7f39b265e,f3845767
18596457e1f82eea,98572c79
42eab42b36d749e5,f3845767
75c1a3b9945dd5c4,7e091613
19fb1f90a76867c2,7d05db75
73181acfe9b8d8d7,7e091613
a159664cfbec56bc,f3845767
1f9245f0a0f5f879,f3845767
c6d63149ecb851b2,98572c79
0e3aaf9336a30aeb,c4e18dd6
6332991b,c4e18dd6
fd5e8e55cc1e3ed4,f3845767
205a7f4e1f0bc64f,f3845767
d5c12b2cf39b265e,98572c79
023aff441ccc7835,f3845767
d4ae3b271f0bc64f,f3845767
97af042cf063b808,14878e20
3f545a83d787e91b,f3845767
1d466775cb349e4e,c4e18dd6
6c642acef07e20f8,f3845767
b825bca3158e4944,f3845767
237290788a4875bd,f3845767
0c63605a84ebbcd4,7687a86e
793f7e3f83ed0b87,c4e18dd6
d1442fba84ebbcd4,e0d6262b
7357d5f17abbbd5c,f3845767
bf5bfd7c84ebbcd4,7687a86e
83741c7084ebbcd4,7687a86e
7fa2bbf3ff065cf0,f3845767
a619accffce66524,7e091613
a8536f3a23885c9e,f3845767
e6960ac6711ee120,f3845767
d30c22b8c4cff2ea,f3845767
c2c809de3bd9e8e7,98572c79
b91e651a8a4875bd,f3845767
73a00a56a5bce124,510bd839
f3bc70e6,c4e18dd6
6e2ab2858a4875bd,f3845767
8d93cb11275fc61c,6b560cc1
8a014cbb81b42528,f3845767
cee39db9be74e6fe,bc63ea42
ee68bf724ea23a13,f3845767
ac23f3a370ae5797,c4e18dd6
6feee2583bd9e8e7,f3845767
18496cf61f0bc64f,f3845767
9a18f3e9ecb851b2,f3845767
6ca7b050526fa832,7e091613
32a83084d25693ce,98572c79
ee3ab23ed25693ce,f3845767
bca8f26dff065cf0,f3845767
d0ea7faa8a4875bd,f3845767
c3d2e83556e6ab1d,7687a86e
db076e7f56cfb4f8,7e091613
3b11eb50b4b19c97,c4e18dd6
4aaf7cf32cd8ff6d,7e091613
93dc7e6f2cd8ff6d,a10eb148
5b5e948c,1e0acfb4
bed148af,c4e18dd6
673b66717abbbd5c,98e6755b
08f6a7a15ef191d3,16a36ef3
a49d5fb5d787e91b,7e091613
ed9450c21f0bc64f,c4e18dd6
80c5b1778a4875bd,67cf42d6
b03ba8354ea23a13,98572c79
70711c25a5bce124,f3845767
01b6071a,c4e18dd6
c1577c6b16954458,f3845767
ea6dc0fd84ebbcd4,71ed77a0
84e1fa7aa0f5f879,f3845767
b0ab2cc7293291c1,f3845767
c84c39935db079b5,98572c79
0492e44c0153a639,f3845767
46cba7041f0bc64f,7687a86e
5e52eed784ebbcd4,9f448720
c35e25ba0eb711ec,98572c79
36a85ce2d787e91b,f3845767
3332d30096b83ebe,c7ca3108
297b2ad37294839b,f3845767
12c3d7005db079b5,f3845767
55c3f2e5ff065cf0,f3845767
62579397d787e91b,08ba7db9
95b162cad787e91b,c7ca3108
a735ea22d787e91b,f3845767
6b9769f21f0bc64f,f3845767
6fe78038ecb851b2,f3845767
30d5a6f11f0bc64f,f3845767
c4e35426ecb851b2,f3845767
6649f8d0cb0b7156,f3845767
7a2c55a0a0f5f879,98572c79
1284dc04779d90c2,7687a86e
43e3d365d787e91b,f3845767
f54671f9,c4e18dd6
44c4d2f31f0bc64f,f3845767
6bca38e135404915,e16ceb4b
257d46e2ecb851b2,f3845767
9b1fe278a0f5f879,f3845767
af03faf2a5bce124,7687a86e
a7b7d1cc1f0bc64f,c4e18dd6
7c332e0fd0e8e253,c4e18dd6
6a22cc3e7e8aec57,7687a86e
6c0bc15b88fe1d5d,c4342784
b874038d4ea23a13,c4e18dd6
be790f431f0bc64f,f3845767
ce773116be87996b,f3845767
28444dcf24f6b932,c7ca3108
431b317481b42528,f3845767
68a5465236d749e5,f3845767
